title.id,title.isAdult,title.canRateTitle.isRatable,title.originalTitleText.text,title.primaryImage.id,title.primaryImage.imageUrl,title.primaryImage.imageWidth,title.primaryImage.imageHeight,title.ratingsSummary.aggregateRating,title.ratingsSummary.topRanking,title.ratingsSummary.voteCount,title.releaseYear.year,title.releaseYear.endYear,title.titleEpisode,title.titleText.text,title.titleType.id,title.titleType.text,title.titleType.displayableProperty.value.plainText,title.titleType.categories,title.titleType.canHaveEpisodes,title.titleType.isSeries,title.titleType.isEpisode,title.series,title.ratingsSummary.topRanking.rank,country
tt3794354,False,True,Sonic the Hedgehog,rm1977949953,https://m.media-amazon.com/images/M/MV5BNTdmNmI4MzQtZTAzNS00MjhjLWEzOGQtZjI1NDNjZjk4N2JjXkEyXkFqcGdeQXVyMTM0NTUzNDIy._V1_.jpg,1080,1596,6.5,,161927,2020,,,Sonic the Hedgehog,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,4019.0,US
tt2463208,False,True,The Adam Project,rm2312247809,https://m.media-amazon.com/images/M/MV5BOWM0YWMwMDQtMjE5NS00ZTIwLWE1NWEtODViMWZjMWI2OTU3XkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_.jpg,1014,1500,6.7,,235016,2022,,,The Adam Project,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,3492.0,US
tt10275534,False,True,Misanthrope,rm524626689,https://m.media-amazon.com/images/M/MV5BNGMyZjM5YWUtMjVmMC00NmQ2LTgyMWEtNjYzZDFkYTIyMjFhXkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_.jpg,1382,2048,6.6,,41504,2023,,,To Catch a Killer,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,3528.0,US
tt5109280,False,True,Raya and the Last Dragon,rm2414269697,https://m.media-amazon.com/images/M/MV5BZWNiOTc4NGItNGY4YS00ZGNkLThkOWEtMDE2ODcxODEwNjkwXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg,1085,1608,7.3,,174133,2021,,,Raya and the Last Dragon,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,1814.0,US
tt6048922,False,True,Greyhound,rm3673926145,https://m.media-amazon.com/images/M/MV5BZTFkZjYxNWItZmE2MC00MGE4LWIxYTgtZmIzOWM1YmI2YWEzXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_.jpg,675,1010,7.0,,116725,2020,,,Greyhound,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,2530.0,US
tt7713068,False,True,Birds of Prey and the Fantabulous Emancipation of One Harley Quinn,rm453936897,https://m.media-amazon.com/images/M/MV5BMzQ3NTQxMjItODBjYi00YzUzLWE1NzQtZTBlY2Y2NjZlNzkyXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg,500,737,6.1,,267012,2020,,,Birds of Prey,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,5078.0,US
tt19500164,False,True,Nimona,rm4256057857,https://m.media-amazon.com/images/M/MV5BNDJkNzQzODQtM2Q0MC00MWE4LTlkMjMtNWZmZWQyMTYwZGRmXkEyXkFqcGdeQXVyMTY1MTAyOTk1._V1_.jpg,750,1125,7.5,,51102,2023,,,Nimona,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,1360.0,US
tt13314558,False,True,Day Shift,rm945031681,https://m.media-amazon.com/images/M/MV5BYWI2ZDRjYjEtOWJiOS00NWVjLWI1MjAtNWNiMzAwNGFmNjljXkEyXkFqcGdeQXVyODEwMTc2ODQ@._V1_.jpg,1500,2222,6.1,,91497,2022,,,Day Shift,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,4912.0,US
tt8629748,False,True,Spenser Confidential,rm630818561,https://m.media-amazon.com/images/M/MV5BMTdkOTEwYjMtNDA1YS00YzVlLTg0NWUtMmQzNDZhYWUxZmIyXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg,1500,2222,6.2,,98975,2020,,,Spenser Confidential,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,4629.0,US
tt5315210,False,True,Lou,rm287837953,https://m.media-amazon.com/images/M/MV5BYzdjMDViYTktM2QyZS00ZGNmLWFlMTctYTliZTUwMWM3YTMwXkEyXkFqcGdeQXVyMTE5MTg5NDIw._V1_.jpg,1500,2222,6.1,,34232,2022,,,Lou,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,4705.0,US
tt10298810,False,True,Lightyear,rm2340822017,https://m.media-amazon.com/images/M/MV5BYTg2Zjk0ZTctM2ZmMi00MDRmLWJjOGYtNWM0YjBmZTBjMjRkXkEyXkFqcGdeQXVyMTM1MTE1NDMx._V1_.jpg,4050,6000,6.1,,125660,2022,,,Lightyear,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,4763.0,US
tt20916568,False,True,The Wrath of Becky,rm4108856577,https://m.media-amazon.com/images/M/MV5BZDUzMDA1ZjctZjJkNi00YmRmLTk5NzctNjMwNTEzMjAwMTE3XkEyXkFqcGdeQXVyMzQwMTY2Nzk@._V1_.jpg,2025,2925,6.1,,13262,2023,,,The Wrath of Becky,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,,US
tt11145118,False,True,Creed III,rm1102520577,https://m.media-amazon.com/images/M/MV5BYzIxOTk1NDQtMzJlOC00ODZlLWE1YTAtNTA5ODZlZmZmMDBhXkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_.jpg,1944,2880,6.7,,94972,2023,,,Creed III,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,3298.0,US
tt12003946,False,True,Violent Night,rm1186005505,https://m.media-amazon.com/images/M/MV5BYzg2NWNhOWItYjA3Yi00MzhhLTg4ZmItYzM3ZTIwN2U0ZGQ5XkEyXkFqcGdeQXVyMzEyMDQzNzY@._V1_.jpg,1080,1350,6.7,,100770,2022,,,Violent Night,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,3406.0,US
tt12731980,False,True,Old Henry,rm1670771201,https://m.media-amazon.com/images/M/MV5BM2ViYWUzODctMGU2ZS00NzRjLThmOTAtYTUyOTE3OTFkYmI2XkEyXkFqcGdeQXVyNjc3MjE2MTY@._V1_.jpg,2700,4000,7.2,,37995,2021,,,Old Henry,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,1954.0,US
tt6246322,False,True,Don't Breathe 2,rm3397317377,https://m.media-amazon.com/images/M/MV5BNjgzMjQ4NjMtNzQ5OS00MzE4LWIxMmMtNjI0YjM1ZWZiN2U2XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,1012,1500,6.0,,72788,2021,,,Don't Breathe 2,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,5082.0,US
tt7638348,False,True,Boss Level,rm1877199361,https://m.media-amazon.com/images/M/MV5BNTVkODdiMjAtNmQ5Yy00OThhLTg4MDItYTZlYTFmN2E0M2M1XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg,2025,3000,6.8,,80304,2020,,,Boss Level,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,3110.0,US
tt32308418,False,True,How to Rob a Bank,rm3857543169,https://m.media-amazon.com/images/M/MV5BMWIxOGYzY2UtMDhlYi00ZjM5LThmNDktNmIzNWNhMjc3MjE5XkEyXkFqcGc@._V1_.jpg,1080,1350,6.6,,2299,2024,,,How to Rob a Bank,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,,US
tt3513500,False,True,Chip 'n Dale: Rescue Rangers,rm3687062785,https://m.media-amazon.com/images/M/MV5BZjBlMjIxN2ItNTMyNi00NDk5LWFhMzEtNzdiODE0Y2M4MWI2XkEyXkFqcGdeQXVyMTM1MTE1NDMx._V1_.jpg,2806,4088,7.0,,47501,2022,,,Chip 'n Dale: Rescue Rangers,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,2680.0,US
tt8912936,False,True,DC League of Super-Pets,rm3448048641,https://m.media-amazon.com/images/M/MV5BZTIyNzc3NzMtNGE5YS00Yjg5LTk5MDMtOTUxMzk1ZTBkOTgwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,2785,4096,7.1,,76409,2022,,,DC League of Super-Pets,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,3146.0,US
tt9288046,False,True,The Sea Beast,rm3043235329,https://m.media-amazon.com/images/M/MV5BODkyYTRlMDItMDlhMC00MzkzLWI3NzQtOGVlMjdjYThlNDM3XkEyXkFqcGdeQXVyMTA1OTcyNDQ4._V1_.jpg,1013,1500,7.0,,59155,2022,,,The Sea Beast,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,2475.0,US
tt9139586,False,True,Arkansas,rm128495617,https://m.media-amazon.com/images/M/MV5BZDFkNTUzMzgtODU5Ny00MWZiLWE2YzQtMjM1NGY0ZWQ3M2YxXkEyXkFqcGdeQXVyNzg5MzIyOA@@._V1_.jpg,8100,11997,6.0,,15663,2020,,,Arkansas,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,,US
tt7737528,False,True,Kate,rm593231617,https://m.media-amazon.com/images/M/MV5BN2IyYzI4YmQtNzBmMi00Mjg3LWI4NTMtNmZjNjk3YjIwZmJhXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg,1500,2222,6.2,,71328,2021,,,Kate,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,4563.0,US
tt6878306,False,True,News of the World,rm1121572353,https://m.media-amazon.com/images/M/MV5BMDNlNmVlNDItMjE3Yi00ZTA3LWIyOTktNDhhMGFlZjk5ZDQ0XkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_.jpg,1500,2222,6.8,,96309,2020,,,News of the World,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,2991.0,US
tt5748448,False,True,Copshop,rm2083651329,https://m.media-amazon.com/images/M/MV5BMTZjZWYzYjMtMmNlYi00MTdkLWI4OTMtMmVhM2QzZjZiZTZiXkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_.jpg,1944,2880,6.2,,39748,2021,,,Copshop,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,4551.0,US
tt7550000,False,True,Project Power,rm4218138113,https://m.media-amazon.com/images/M/MV5BYzBhOWU4ODAtZDYzYi00NDU1LWIzZWUtNDZmMDgxODljZTVmXkEyXkFqcGdeQXVyMTAwMzM3NDI3._V1_.jpg,810,1200,6.0,,98556,2020,,,Project Power,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,5108.0,US
tt10314450,False,True,Becky,rm962767105,https://m.media-amazon.com/images/M/MV5BYTlhYThkYjItZDdmYi00ZGRhLTg1OTAtMDRhZTM5ZWI5NGZiXkEyXkFqcGdeQXVyMjA0MDk5Mzg@._V1_.jpg,4500,6750,6.0,,25403,2020,,,Becky,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,,US
tt14416430,False,True,Paradox Effect,rm1217154305,https://m.media-amazon.com/images/M/MV5BY2RhYWY1NTItZDE4MS00MjQ4LWI2YzUtMzkxODYyMDkwZDRiXkEyXkFqcGdeQXVyNDg3NDQyODA@._V1_.jpg,2400,3429,6.4,,3150,2023,,,Paradox Effect,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,,US
tt7575046,False,True,Riddle of Fire,rm596139009,https://m.media-amazon.com/images/M/MV5BODM4YjlmOGYtZDBmZS00ODdkLWJkNGUtZmQyZGI4MWUzYjQzXkEyXkFqcGdeQXVyMzk3NzU1Mzg@._V1_.jpg,2674,3960,6.6,,1232,2023,,,Riddle of Fire,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,,US
tt1838556,False,True,Honest Thief,rm2862918657,https://m.media-amazon.com/images/M/MV5BZjEwNjYyMTMtODc5Yi00NTg5LTkwMzAtZTkyOTcyNTFkMGIyXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_.jpg,8100,12000,6.0,,58340,2020,,,Honest Thief,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,5017.0,US
tt14324650,False,True,"Batman: The Long Halloween, Part One",rm3986351361,https://m.media-amazon.com/images/M/MV5BNDBkYTJjZjgtNDlhNi00ZTE1LWI2NmYtMDBjMDUzOWMwNzQwXkEyXkFqcGdeQXVyMTEyNzgwMDUw._V1_.jpg,1284,1918,7.2,,20317,2021,,,"Batman: The Long Halloween, Part One",movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,,US
tt5012504,False,True,Injustice,rm3688821505,https://m.media-amazon.com/images/M/MV5BYzA3ZmI1NzMtMTcxMi00ODg4LWFhMGItMTE2ZjIxODUzZTFiXkEyXkFqcGdeQXVyMTA1NzAwODMz._V1_.jpg,1200,1800,6.4,,16340,2021,,,Injustice,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,,US
tt11466222,False,True,Jackass Forever,rm504428801,https://m.media-amazon.com/images/M/MV5BNTdmMDNmYmItOWFmNC00YzdkLWIyZWMtMGRlMTQyZDZmNDU0XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg,1010,1500,6.8,,52266,2022,,,Jackass Forever,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,,US
tt21440780,False,True,How to Blow Up a Pipeline,rm3954845697,https://m.media-amazon.com/images/M/MV5BYmQyOGQxMGQtNzVjMy00ZmQ2LTg5NzAtZTNkNDMzODkyZDgzXkEyXkFqcGdeQXVyMTA2MDU0NjM5._V1_.jpg,1078,1602,6.9,,10543,2022,,,How to Blow Up a Pipeline,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,,US
tt12851396,False,True,Trollhunters: Rise of the Titans,rm3320510977,https://m.media-amazon.com/images/M/MV5BZjFkODAxZjEtMTYzMy00NzNmLWJhNjItOWFmNmY1NThjYzgwXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_.jpg,1013,1500,6.6,,6150,2021,,,Trollhunters: Rise of the Titans,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,,US
tt20192230,False,True,Green Lantern: Beware My Power,rm1328025857,https://m.media-amazon.com/images/M/MV5BNzI4NWRiYjUtYjQ3Ni00YWUyLTg4YzUtOTk3OTViNzNiYjYyXkEyXkFqcGdeQXVyMTEyNzgwMDUw._V1_.jpg,1284,1911,6.2,,5106,2022,,,Green Lantern: Beware My Power,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,,US
tt9784708,False,True,Rise of the Teenage Mutant Ninja Turtles,rm1202522625,https://m.media-amazon.com/images/M/MV5BZmIxYmFlNjQtYmU0NC00MWMzLTkyYTktYTBjZmE5NDRlODEyXkEyXkFqcGdeQXVyMTEzMTI1Mjk3._V1_.jpg,1080,1080,6.2,,7140,2022,,,Rise of the Teenage Mutant Ninja Turtles: The Movie,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,,US
tt13804084,False,True,Justice Society: World War II,rm3171079169,https://m.media-amazon.com/images/M/MV5BMjQ4Njk5ODMtNjZhMC00OTRjLTg3NzktYjViNmE1ZWE5MzhlXkEyXkFqcGdeQXVyMTEyNzgwMDUw._V1_.jpg,971,1441,6.4,,9335,2021,,,Justice Society: World War II,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,,US
tt14402926,False,True,"Batman: The Long Halloween, Part Two",rm2266547713,https://m.media-amazon.com/images/M/MV5BOThjY2UzNDUtYWMzZC00MjJlLThmZTktZTY5ZjI1N2FiYTU5XkEyXkFqcGdeQXVyMTAwMjYyMjQ2._V1_.jpg,1069,1538,7.2,,17101,2021,,,"Batman: The Long Halloween, Part Two",movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,,US
tt8851668,False,True,The Lovebirds,rm1434433281,https://m.media-amazon.com/images/M/MV5BNzU1ZTE4YzAtOWNkYi00YWE4LThmY2YtMDNlYzU2ZTgxYTc2XkEyXkFqcGdeQXVyODQzNTE3ODc@._V1_.jpg,660,979,6.1,,27906,2020,,,The Lovebirds,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,4810.0,US
tt9580138,False,True,Mortal Kombat Legends: Scorpion's Revenge,rm1675540993,https://m.media-amazon.com/images/M/MV5BNzY3YTUwYTQtNjkwNy00OTAyLWE0OWEtYmE3MGIyOWZkODY1XkEyXkFqcGdeQXVyMjkyNzYwMTc@._V1_.jpg,1080,1600,7.4,,19722,2020,,,Mortal Kombat Legends: Scorpion's Revenge,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,,US
tt10661710,False,True,Born a Champion,rm4259110657,https://m.media-amazon.com/images/M/MV5BZjRhOGYxNjMtNmRkMi00OWRlLTlkZjgtYWE3NzVkYTllZGQ1XkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_.jpg,2764,4096,6.8,,4756,2021,,,Born a Champion,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,,US
tt21477618,False,True,Mortal Kombat Legends: Snow Blind,rm2249523457,https://m.media-amazon.com/images/M/MV5BNGFjZmY0OTAtYmNiNy00YzIzLWFlMjgtYWQwOWYyMzkyODI5XkEyXkFqcGdeQXVyMTEzODQxNzQ1._V1_.jpg,2000,3000,6.7,,3818,2022,,,Mortal Kombat Legends: Snow Blind,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,,US
tt6060444,False,True,The Paper Tigers,rm4151889409,https://m.media-amazon.com/images/M/MV5BMDE0NDM0N2EtZDE5MS00Mzk0LWE5MWMtMjliODJkOTI4Y2FkXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg,2764,4096,6.3,,5362,2020,,,The Paper Tigers,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,,US
tt14901058,False,True,Mortal Kombat Legends: Battle of the Realms,rm2342516737,https://m.media-amazon.com/images/M/MV5BMDU0ZDkwMzktZDA0MC00MTc5LWE1MzEtYzg2MTU5ZWE4MTU1XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_.jpg,1498,1729,6.5,,8345,2021,,,Mortal Kombat Legends: Battle of the Realms,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,,US
tt12885852,False,True,Batman: Soul of the Dragon,rm1836391681,https://m.media-amazon.com/images/M/MV5BYmQ4YjZlZjAtYzljOS00ZjViLWE1NGYtMzlmZDZjZTcxYzRiXkEyXkFqcGdeQXVyMTEyNzgwMDUw._V1_.jpg,1269,1904,6.1,,7476,2021,,,Batman: Soul of the Dragon,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,,US
tt14219522,False,True,Dying Is Easy,rm4243901953,https://m.media-amazon.com/images/M/MV5BYmUwYjU5MTgtZTg3Mi00NzVmLThmMjktMTY4OTkwMjk2YzY1XkEyXkFqcGdeQXVyNjMxOTE5MTM@._V1_.jpg,1998,2960,7.3,,1048,2021,,,Dying Is Easy,short,Short,Short,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,,US
tt6539992,False,True,Embattled,rm3474053633,https://m.media-amazon.com/images/M/MV5BOGFlYzEyZjUtZmM4Zi00ZGJjLWFjYTUtN2FhNDcwMDVkOTlmXkEyXkFqcGdeQXVyMTE1MzI2NzIz._V1_.jpg,254,377,6.5,,3761,2020,,,Embattled,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,,US
tt13622118,False,True,Cryptozoo,rm2806631425,https://m.media-amazon.com/images/M/MV5BYjM2ODIxMzMtYzE2NS00Njg3LTliYTYtYjRjZGMwZTQ0YzkwXkEyXkFqcGdeQXVyNjczMzgwMDg@._V1_.jpg,1000,1416,6.4,,2179,2021,,,Cryptozoo,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,,US
tt14957270,False,True,"The Good, the Bart, and the Loki",rm2537290497,https://m.media-amazon.com/images/M/MV5BOTI1NTM0NmYtNzZmMy00ZWJkLTliNDUtZmExMjRlY2ViNmM3XkEyXkFqcGdeQXVyMjMxOTcxOTI@._V1_.jpg,1920,2400,6.1,,4281,2021,,,"The Good, the Bart, and the Loki",short,Short,Short,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,,US
tt12876132,False,True,Deathstroke Knights & Dragons: The Movie,rm2409800193,https://m.media-amazon.com/images/M/MV5BMWQ4MzUyZDQtNmY0OC00ZjUyLTljZDMtYTYwM2U1ZjE3MTE3XkEyXkFqcGdeQXVyNDU4NzA4NDk@._V1_.jpg,640,960,6.3,,4259,2020,,,Deathstroke: Knights & Dragons - The Movie,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,,US
tt11348164,False,True,Iké Boys,rm1027207169,https://m.media-amazon.com/images/M/MV5BMTUwZWFkNGQtNmNlMi00ZWE5LWEzMWQtMjczZmY5NWQwNmM3XkEyXkFqcGdeQXVyMzQwMTY2Nzk@._V1_.jpg,3612,5400,6.3,,3332,2021,,,Iké Boys,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,,US
tt14577038,False,True,DC Showcase: Kamandi: The Last Boy on Earth!,rm3945185281,https://m.media-amazon.com/images/M/MV5BMWI5MWI3NjktZjQyOC00MDJkLTg1NDctNGVjMjQwYzkzMjVhXkEyXkFqcGdeQXVyNTAxMzQxMDE@._V1_.jpg,500,750,6.5,,1055,2021,,,DC Showcase: Kamandi: The Last Boy on Earth!,short,Short,Short,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,,US
tt12272414,False,True,DC Showcase: Adam Strange,rm2302984193,https://m.media-amazon.com/images/M/MV5BNTJlOWQyZmUtZThmMy00MGVmLThhM2UtNjFlNWIzZDBmYTA5XkEyXkFqcGdeQXVyNTAxMzQxMDE@._V1_.jpg,1280,1920,6.3,,1457,2020,,,DC Showcase: Adam Strange,short,Short,Short,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,,US
tt9854058,False,True,Shadows,rm235069441,https://m.media-amazon.com/images/M/MV5BMmFjMTkwYjItOWJmZi00NzgyLTllYjktZmU0ZmVmYjg5ZWFkXkEyXkFqcGdeQXVyNDAzNjgzNw@@._V1_.jpg,4028,5740,6.1,,1011,2022,,,Shadows,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,,US
tt13073252,False,True,O Sequestro do Voo 375,rm2554617601,https://m.media-amazon.com/images/M/MV5BY2VjMTczNzMtY2MzNy00NzdkLWIzOWUtMzk4ZWI4MWRkZmQyXkEyXkFqcGdeQXVyNDIwNDUwMw@@._V1_.jpg,905,1280,7.3,,1271,2023,,,The Hijacking of Flight 375,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,,BR
tt14111726,False,True,Cabras da Peste,rm4250913537,https://m.media-amazon.com/images/M/MV5BYzRmOTYyZDgtZWJmMy00OTI1LWExMjgtZjRmYTJiNzgwMGIwXkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_.jpg,819,1024,6.1,,2044,2021,,,Cabras da Peste,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,,BR
tt2222042,False,True,Love and Monsters,rm2226627585,https://m.media-amazon.com/images/M/MV5BYWVkMWEyMDUtZTVmOC00MTYxLWE1ZTUtNjk4M2IzMjY2OTIxXkEyXkFqcGdeQXVyMDk5Mzc5MQ@@._V1_.jpg,2000,3000,6.9,,147174,2020,,,Love and Monsters,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,2716.0,CA
tt11832046,False,True,PAW Patrol: The Movie,rm1494309633,https://m.media-amazon.com/images/M/MV5BZDM0ZDM5M2YtNGViMC00NTgyLWJlYTMtYWM4YTQxYmExOTc2XkEyXkFqcGdeQXVyODUwNjEzMzg@._V1_.jpg,1290,1810,6.1,,8520,2021,,,PAW Patrol: The Movie,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,,CA
tt7149730,False,True,The Silencing,rm1143253761,https://m.media-amazon.com/images/M/MV5BYjE2MjIwMmYtM2ZiMy00MzdmLTkyNTYtNmFiNjM5MDJhMGVmXkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_.jpg,2025,3000,6.3,,35012,2020,,,The Silencing,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,4414.0,CA
tt3215824,False,True,Those Who Wish Me Dead,rm2639249921,https://m.media-amazon.com/images/M/MV5BMDAxMmQ0NTAtNDllNC00ZjE2LTlkNjUtMmExNmY0MmNkMDQ0XkEyXkFqcGdeQXVyNzYyOTM1ODI@._V1_.jpg,1242,1839,6.0,,73409,2021,,,Those Who Wish Me Dead,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,5070.0,CA
tt10307440,False,True,Jusqu'au déclin,rm3624517377,https://m.media-amazon.com/images/M/MV5BMDYxNjk5YTYtZWMzNy00YWQzLTk1NTUtODRhOGNhYWY4MGE1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,426,597,6.0,,9946,2020,,,The Decline,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,,CA
tt10648342,False,True,Thor: Love and Thunder,rm3968995329,https://m.media-amazon.com/images/M/MV5BYmMxZWRiMTgtZjM0Ny00NDQxLWIxYWQtZDdlNDNkOTEzYTdlXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg,1688,2500,6.2,,408041,2022,,,Thor: Love and Thunder,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,4784.0,AU
tt9286908,False,True,High Ground,rm2904022785,https://m.media-amazon.com/images/M/MV5BM2NmOWI0NTktNDZkMS00ZDlkLTgxOGUtMjU4NWEwODg5MTNlXkEyXkFqcGdeQXVyMTUzMzU4Nw@@._V1_.jpg,714,1000,6.5,,2593,2020,,,High Ground,movie,Movie,,"[{'id': 'movie', 'text': 'Movie', 'value': 'movie'}]",False,False,False,,,AU
